RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022,1/31/2023,2/28/2023,3/31/2023,4/30/2023,5/31/2023,6/30/2023,7/31/2023,8/31/2023,9/30/2023,10/31/2023,11/30/2023,12/31/2023,1/31/2024,2/29/2024,3/31/2024,4/30/2024,5/31/2024,6/30/2024,7/31/2024,8/31/2024,9/30/2024,10/31/2024,11/30/2024,12/31/2024,1/31/2025,2/28/2025,3/31/2025,4/30/2025
269381,560,Midtown,neighborhood,GA,GA,Atlanta,"Atlanta-Sandy Springs-Alpharetta, GA",Fulton County,221096.65243760546,221639.5187014864,222504.7432321628,223756.72157784583,225130.60784317856,226635.93318892593,228773.09012809067,230853.9148,232896.03049025463,234827.87754189514,237027.84918130297,239187.39987966497,241051.03285774819,242604.68017991516,243840.3374589011,244870.84617163616,245975.00627869452,247020.3881291968,247966.75359752311,248572.86424863932,249291.37693365582,250661.35363584055,252581.54036266982,254323.35335409894,255291.96794596105,255740.0680701357,255609.0190352452,255426.29658555635,254786.61667913912,254670.70283721838,254665.65768135083,254812.33604936997,254990.67544385232,255430.4046594042,256297.60776946953,257008.89563697888,257356.77318444892,257441.65636386667,257667.7109585035,257730.91708680472,257632.90428872473,257497.10832331856,257711.06702809784,258083.44336901023,258439.10984910498,258590.24728982695,258664.51177156242,258913.9087,259517.56251763323,260770.56878634312,261501.08972325816,261762.1168883027,261165.61915698214,260569.81513138604,260246.03727004727,260836.9050201458,262233.1718382116,263973.47737877205,265550.5698,266721.32735557086,267971.9638659095,269006.96433765604,270613.74312262563,271835.1574965149,273095.12894951884,274130.6085109321,275357.6318515874,276339.1058221532,276557.90115524683,276297.21408770425,276905.5823275184,278159.25987874245,279303.3241346663,279212.7962350015,278216.71830112115,276405.3174845823,274535.2548900004,272752.7828487608,272182.3391824158,271537.8080654501,271301.83552720863,271458.3928067821,272055.06605976744,272491.18804265547,272634.47812626604,272709.44696380483,273089.3393285127,273676.31696301274,274281.2057920633,275295.4371516256,276047.1348353957,277049.86919012724,277097.4905,276750.09960791474,276275.0883678073,275782.0128908185,274478.85638436425,270299.75483393087,266011.7991009506,262195.35488814925,261436.5394243351,260684.65590541938,260034.23686826284,258809.3345454166,258074.0102986734,256934.17424155827,254714.88231964328,251359.8547971705,247767.20041306983,244961.8051288696,241661.4060546231,238431.2947139278,235122.78104013987,232524.26357895907,230225.06710266226,227777.3809,225792.42495560992,223507.11291272365,221622.95720476823,219495.6079497362,217338.71363101646,215249.00154722357,213869.09652057724,213960.2722093782,214191.65696270764,214170.20092441468,212661.40417647304,210780.87588865918,207394.30054517105,203955.65211955688,200443.76963451473,198654.85615906166,197394.2156476001,196591.01377418917,194834.95977443675,193262.6354727718,191263.49499220945,189818.5700832609,188464.224,187268.23828236572,186913.28081217603,187057.57059450276,186693.88438574117,184918.19175141983,182539.69178018268,181142.4042698905,180969.13348146994,181331.6040895067,182323.94734145715,183311.8541162759,184722.04476169436,185701.51279185017,186685.7808459677,187445.21309344657,188350.78314173353,189452.65927044573,191827.04893263578,194896.49907089243,198637.77590760993,201734.50319044114,205222.6219733254,208779.3686908848,212123.61816926065,214730.21304511864,216825.28017309887,219257.12494401247,221775.99461175854,224581.6704235473,227535.75160955382,231077.62702510846,234777.14351233494,237951.05439434483,240563.61538768598,242224.79771444012,243769.32619214593,244710.87693723058,245693.19163083556,247008.8770874412,249153.3267188828,251799.47203745492,254720.51234890023,257371.38399143828,260123.4406915321,262089.74487202032,263788.99485082674,265107.70480077696,266361.2733126368,267709.2888244297,269087.4018231956,271175.6955227352,273939.21437963523,276805.2549801057,279514.6044276154,281568.68968648295,283783.8470914744,286015.14577893034,288195.25431648636,290023.6542711426,291413.333,292524.0475260003,293584.37801538996,294995.4832618595,297086.35135803436,299707.82665312145,302191.9231494032,304571.09779593436,306928.66979005677,309455.03050997714,311376.06465345825,313230.3658551197,314741.51878610416,316663.37326075364,318519.6127718933,320489.34723111935,322485.0946355488,324875.5801061793,327521.0388375153,330462.9525065384,333460.4881099447,335812.7740387967,338175.9076110934,339706.4010438446,341473.8139519516,342919.1434277899,344868.12125832145,347073.56820087513,349567.7399901718,351904.0491294435,354057.57093753625,355250.9533117824,356147.74915217096,356458.20822754124,356585.0360249777,355875.0585,355459.7223186625,354889.8011878896,354203.69803710916,352967.8345931806,352329.4397,352335.9655,352716.9407071239,353361.4880945957,354296.86227966106,355051.1652589434,355038.7561980193,354162.76435851416,353368.09221897804,353559.74228851654,355128.9036406712,356997.5922235082,358767.7921925685,359719.55390456546,360851.2395014045,362024.8090488022,363625.11187189614,364283.0523136924,364608.7263746752,365516.1899376177,367816.4867446511,371067.8647887749,374123.2731715504,377219.0759938036,380184.27357275534,383590.2863657973,387146.0922285307,389990.3955843165,392428.08404720685,394980.69063874986,398260.4286807223,401493.7383548221,403881.7505241619,404451.4586165778,403740.1373858859,403126.53856859653,402792.2532447744,403002.1635307399,402824.2113741085,402162.90840173914,400799.8899329821,399070.8108,398737.37761159847,399231.56642684044,400437.54573702434,402033.13405104686,403518.73617850064,404278.1725718139,404200.88196105446,403053.6891540813,402200.9687547239,400857.6952887772,400736.07198521454,400817.3422634176,401084.90488607204,400242.0967188712,398682.7236091003,396698.0884563189,394531.32798671216,392273.7770820639,389617.27162171114,387469.9280743907,385513.56549478887,384235.11478188547,382852.47609962354,381657.88381177996
396602,613,Candler-Mcafee,neighborhood,GA,GA,Decatur,"Atlanta-Sandy Springs-Alpharetta, GA",Dekalb County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107308.73926984576,107244.6084950807,107999.3303608852,109096.40618308926,110827.23239309096,112037.14113594506,113080.65492196647,114072.45232987462,115429.84509898837,117708.79908726881,119819.37268735869,122248.2832481312,125289.43123451249,129339.12269900886,133096.7857,135796.65671366916,137958.7045989644,140958.55151974104,143827.5285,146827.23775061438,148884.03320297773,151374.9253786646,154220.39286605016,157749.84797118496,161223.8503096766,164928.88330126074,168143.99659870524,171902.12903200937,175137.2706953383,178419.32119217087,180884.49149836917,183024.44105913458,184725.31319330164,186920.1820085191,189069.2513,191144.2608997625,192103.3855273313,192607.86188646033,192565.15678890995,192395.47464685267,191899.4116139946,191723.8458781724,191965.24696060733,192290.93166773778,192268.00094635758,192764.7196733671,193781.99592366125,196869.0858085032,200075.0333558392,203128.16015852973,204794.0167511192,205525.62739417507,205853.44407915507,206160.78779842125,206643.01180399526,208002.99045479775,210181.9076940968,213389.0849757399,217183.68899087454,221313.9790292983,226416.62914370187,232687.21940376188,239347.9542575243,245457.55655476477,250302.07668237403,252672.33632731065,252622.19699656076,250528.15526947202,249034.92069458915,249006.96739452184,250397.54200337362,255359.70969477124,262389.8908851936,270906.7402868086,278082.7894035709,284078.24213005224,288754.21049061295,290987.05746213085,291280.62699402386,290254.9808677155,288965.209,286854.35946193227,284380.5996279347,281122.09071569744,278706.3688235406,277339.9025180959,277637.9047667159,278083.39315859036,277909.2035643452,277514.7704,277439.5106445257,277389.02384811913,277367.1550950911,276948.9597239185,277477.99258243287,277954.8597029065,279162.71884603746,280383.4068587983,281861.2523968126,282307.62736929255,281692.16424810933,280098.2726527496,278855.1544870525,277527.9620048019,276133.12819401873,273439.90887093754,269454.9388516443,264343.84920681594,259835.0653347169,255756.00919243554,251839.54959362707
130532,869,North Druid Hills,neighborhood,GA,GA,Atlanta,"Atlanta-Sandy Springs-Alpharetta, GA",Dekalb County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371415.65095835604,371728.65634578635,373052.58190280857,375031.60902489425,376857.98501126055,377431.0821158658,378204.68651779275,379526.48276191275,381750.9198899024,384545.1079711835,388115.2323381829,392048.9461561774,396111.37782674766,400214.3630068743,404556.75269632164,408242.0786384784,410923.1277821732,412593.5558683169,414027.84389592096,415491.9314548636,417228.4994114057,419015.33447792457,420716.71829422517,422539.89488429955,423842.2774752826,425930.0976176935,427695.46552719147,430723.9146979707,432622.7846575799,434152.2732244558,435169.9678531147,436164.3796755118,437220.28510568803,438253.3134,439964.77472835284,441479.9638215969,442636.36028648325,443171.85618810245,443399.2224224708,442565.8727059919,441806.48776039155,441301.6642238621,440581.29485832265,439448.78904572414,438148.8103830775,437035.42631568946,436419.5423846766,437442.1533250716,440438.6978,444307.9406226059,446532.23338387994,446453.6358784372,444778.75107885315,444284.42232187325,446197.2287133976,450113.5708,454804.2496383572,459054.30980449915,462979.28930925234,466404.6559257843,470716.96700152586,475367.2058329526,479894.7291553164,484130.1432005337,488809.36530868796,492400.73674654245,494865.25920128543,495923.9856207657,497719.8919689292,500564.5942689225,504626.7656793513,510907.34811585257,517863.3104725151,526318.1295386772,534580.7101847025,542734.6292,548860.4967777678,551774.1322154837,551744.922,549191.1579456689,547764.8248670868,546559.5993098743,545603.5965004787,543271.6657391173,541497.6621442059,541888.0686799904,544627.9831,549087.0879842985,553692.9844644873,558119.8766502555,562565.8458245295,566917.5595297724,571212.0372841167,574192.4233234078,575631.5029365182,576025.0776039258,577723.1457598765,581410.3543632367,585178.6645487185,587168.4576812297,586987.5523501396,586539.6769808641,585622.4121551731,585708.7482840042,586045.8260302494,586691.8756803646,587256.7642297264,586966.3269915972,587130.1887,586004.8718232054,585125.3050224342
6221,931,North Decatur,neighborhood,GA,GA,Decatur,"Atlanta-Sandy Springs-Alpharetta, GA",Dekalb County,197138.73990634593,197966.54536161484,198791.8094632077,200681.78810616862,202782.21650424376,205001.3253319667,206875.25408805624,208708.33831775174,210298.94209810303,211978.30083821833,213474.0750493307,215051.9029792837,216488.21231125973,217759.9407,218966.93075185103,220148.8022452373,221250.81763064812,222040.5229751635,222819.36163973596,223594.4208890796,224605.65036901736,225412.74796557912,226115.0949809462,226898.74410553553,227658.5592699423,228407.96143737985,228705.09796430267,228918.1216712949,228990.2611131001,229262.74554077795,229390.46890918363,229531.10110037634,229799.5012879771,230192.93940910898,230679.70580525036,231040.63627800168,231629.1252933198,232098.2317596141,232297.78927132292,232051.8917511863,231812.29727639243,231774.77531142472,231818.65980586896,232259.78782216788,232467.52378524988,232898.32866842067,233345.8580644224,234149.71272574505,234982.30124293183,235625.7251670025,236354.19345186034,237235.88175745515,238147.89176838615,238659.8163677494,238962.69850028737,239053.29036819175,239404.81624308994,239756.86947600418,240089.67458317298,240245.6692021287,240518.0117,240871.21847030576,241391.87822410124,242041.60757833262,242932.93893434308,244285.09229130275,245251.07101903498,246288.9789371003,247096.71208896543,248209.4897980854,249602.19788585484,251022.48939328003,252321.13455099348,253066.39151278095,253331.81814264503,253741.05585349802,253636.9501781199,253611.51230862105,253399.92724854476,253922.74894420736,254220.793,254261.92151221144,253818.65074913212,254214.77010555394,255106.14053092757,256236.58536715063,256965.8601173536,257694.05899608473,258598.6067055672,259280.2836175095,260005.79790362134,260369.2508286869,260462.99519895055,260114.5198429717,259182.79944142117,258623.38011603346,257311.27453765916,256107.69042868866,254300.58575551116,253207.25808505283,252537.4123547532,252351.37899429677,252646.09343276251,253131.91302636673,252848.79359980684,251605.78915832785,248980.86445392887,246202.84251916493,242327.70866318617,239272.86586054318,236556.37968785423,235166.9170206046,234539.50264580056,234689.9879490082,235065.17983369072,235583.07547220506,235975.82694379668,236284.24222722533,236506.5433513828,236793.2421386065,237015.00325727402,236850.6518430491,235451.16418048693,235013.28088212945,235037.02704857136,235719.3007387214,234654.47370466046,232414.43411696315,229817.61629928715,227677.49521214454,225603.04680929624,223775.57330672164,222585.84142810878,221875.98309757235,221396.92575526176,219992.34039965234,217747.40859213925,215189.62442132155,213122.2076,211811.35456559728,210987.7818212579,210683.1559575597,211169.28589642144,211566.2846205634,211192.39702045356,211382.9768095658,213305.60714293655,216020.2426305264,217253.52201696872,217271.37714558886,217324.17192276567,217273.0679257385,216907.44363989914,217064.44645326896,218496.12877755985,220229.9330399637,222198.9938,223873.9926,226162.41818461218,228077.64610895643,230255.82086577592,232738.5726867078,235402.36717831055,237586.08808620845,239010.97659864463,240871.47020231702,243399.51223233392,246274.0270580188,248869.62636071668,251179.36642382946,253792.85009516205,256126.7260736987,258405.2683514099,260038.28997136714,261443.13635541569,261898.25426497703,261973.46537615987,262153.99412857794,263663.16033836093,265192.5116609543,267068.1637,268628.59616623615,271062.1749625141,273423.94171077403,275981.37509009795,277809.2942341264,279023.9543862454,279736.2145,280709.2926358551,282696.90115609654,285750.5519671151,289516.04978469625,293486.42565167655,296750.2183,299153.6810156679,301195.33470947976,303180.8720955077,305262.28898459236,306333.87339660246,307010.14554255805,307673.92879600386,309300.52528571646,311749.33238267543,314767.4844,318308.26228103694,322446.8899160405,327568.9159890045,333048.1787785659,338000.8320867852,341576.4580025725,344132.80593285564,345532.5425009904,346395.6539487058,347113.0879201539,348495.1615798839,350578.43536542886,352917.5084043334,354968.7121,357640.98793852417,360046.29049278673,363044.93657167716,365427.7554359113,367605.2953624189,369157.2248741886,370165.4236,371187.9241458841,372611.7554959348,374544.7122911718,376203.9360574262,377786.06546288583,378553.9406110801,378633.13574732986,377273.1475627219,376073.1554835338,375302.8062199149,374685.641,374071.7540920051,373825.3322408483,374029.4935290911,374261.77867608564,375636.9640812253,378301.1841729527,381344.8630081374,382195.7971852205,381060.6342907723,379167.6394025622,379103.8059937406,381073.6467343003,384951.4295798004,389280.39539118856,393582.4925796545,397211.71548131556,400334.6674163809,404097.7904445611,408836.42626871215,413934.57866666233,418706.5384667171,422957.7381234953,425549.2552844815,426816.96283982275,426866.58283701754,428031.41191750736,430648.6153439894,434599.1724241203,440882.99542450084,447864.65963191696,455631.75645692507,462368.2750692863,468477.5586402111,473287.95712897537,475368.26053084224,474669.9038677959,471838.99010310526,469993.5957005066,468995.0168681373,468661.06964775803,467236.18166982284,466280.86397952354,466916.8681539123,469637.6667729576,473752.7862200669,477978.0481,482381.44387227035,486770.6664416714,490771.16815352096,494566.18790835264,497519.9847484044,499442.99927015736,500056.7072579875,501201.3267240845,503698.9212430262,506744.86469344335,509051.4745338303,509982.0239013466,510760.1212013396,510842.6659604344,511650.05563884624,512866.2955427342,514745.8008815308,516532.1869642884,517805.78736255184,518782.1218828919,518971.99721299484,518983.53665932594
828957,968,High Point,neighborhood,GA,GA,Sandy Springs,"Atlanta-Sandy Springs-Alpharetta, GA",Fulton County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,783620.2868140949,783434.1599484171,783077.5429663258,782193.9876,781857.9581706707,783369.0710905715,786575.7133649569,790101.4043103968,790661.5699945083,790608.7136185156,790033.1629715041,791527.5476,793320.0845555793,795061.7392450924,796104.7910949532,796579.3350022255,797301.2852286878,799170.6754691879,801359.1883478155
272907,1004,Belair,neighborhood,GA,GA,Augusta,"Augusta-Richmond County, GA-SC",Richmond County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169144.89315204046,169029.1184633806,169158.57790945575,168956.41949918334,168729.83041774356,168192.54496728504,168081.32737574904,168266.08206029332,168673.79066493624,168702.8403597755,168539.96418694608,167946.85292693766,167623.2133402009,167211.41062460645,167189.83464976915,167311.34858162433,167907.77088190222,168712.78754591465,169400.16422908573,169864.9465730271,170183.13951933096,170566.07292408377,170916.19220701852,171192.15497497414,171480.24649797924,171961.34210797414,172796.44459245176,173750.8096892654,174491.54468706192,175346.98715907373,176348.28619688362,177687.05369318172,178734.24502610866,179828.0195432805,180772.67629621367,181967.67380936886,183378.56138618733,184900.38804316882,186293.42759632433,187219.2293248894,187995.71302554678,188604.2015493879,189255.42654493466,189702.22059780953,190321.4518042245,191351.92861833845,192435.08541590767,193336.15853966298,193929.30390818976,195054.95784152116,196188.35731595955,197106.7084807005,197395.03801374385,197949.4369700628,198905.2700362639,200765.5054565333,203017.83899595946,205635.0309435205,207954.77840217305,209961.72021035734,211917.05845540762,214025.81288979782,216654.3059385648,219785.5158924297,223536.36309061458,227354.23534298255,230867.94262230792,234035.84246210547,237310.78309833814,240643.9479896553,243723.16860897688,247341.58950848543,251662.97144407747,255946.79184655545,260016.68299468383,263632.7972754154,267232.1512345602,269686.81164300867,270836.0029165033,271175.0640792196,271367.37107841455,271521.3411340799,271462.0850258497,270888.3587595835,270688.6076360789,271146.8951840317,272449.8624198078,273750.37375193415,274858.01433305925,275280.9654057687,275543.03470366256,275706.2407045546,276195.83980714023,276604.82557500195,276710.42059343465,276687.57739465224,276741.12442085607,277368.5527027405,278049.3561963029,278293.0838828132,278240.10628482926,278118.4711482857,278381.87195038615,279053.2808745241,279882.42456847755,280679.52725043736,281135.00747595605,281639.0122494703,281605.2067609347,281135.78677075024,280789.7303196641
269306,1103,Downtown,neighborhood,GA,GA,Atlanta,"Atlanta-Sandy Springs-Alpharetta, GA",Fulton County,158386.13404584012,161478.19928792893,163669.9361905807,167541.42128665515,171123.37729459538,174793.71785872418,178770.95919325083,181513.67410102938,184257.13216734977,186074.3177518112,188472.3715523501,190871.0110947089,194150.41217122404,196718.22801895303,198479.84842932338,199927.57336854064,201738.58384174388,203781.58995178528,205315.5288063923,206820.16452454007,208904.83336943152,211948.16981255196,214793.9436834061,215151.00872756043,214508.50774732625,212770.18138345526,212217.69489249945,211245.35774166268,210421.19157519971,209765.88326853103,209002.11879832053,207141.50760840913,204783.1802226552,201483.09562952453,199628.0023095849,197920.09821183528,197052.2263102911,196114.9982058328,195736.43924963832,196103.51947787442,196526.98141410388,196726.3790377398,196852.0894,196967.40711268884,197569.78294391886,198129.52905570474,199270.19217888694,200468.9066436794,202819.60487886937,205970.06360982065,209085.3437489361,211664.73498440886,212851.40816565196,213955.64507506337,214661.41732857563,216082.14281642708,217083.20716806318,217341.99188306017,217364.6265644896,217437.12743711018,217714.9768519539,217808.8788974341,217644.16208821442,218686.2428,220656.5475,222416.88448940843,222956.3999292951,222823.2621890664,223358.20187912052,224042.30280699537,225338.6562049884,228345.1562876111,231502.26491883394,231500.11171486368,228596.64369421592,224742.53352444744,222911.42150466176,221831.1684729811,221271.0199,220693.86226279577,220711.7525933753,221751.76253978003,222960.1544,223427.78747682177,223883.2944900375,224765.96815285983,226362.39404744623,227010.61594607634,226645.74025026654,225787.79460484197,225949.15379090482,225896.8786418916,226328.58236353192,226080.2680721134,226648.59894470056,226832.07692487826,226029.1669506725,222175.7213939065,217959.30591228735,214162.25227965318,213383.06186891717,211975.10423868118,210187.22101877668,208110.07235902824,206560.99397763246,204241.6693933313,199247.4294565135,194864.43598732454,191218.86280563593,190044.71735150414,187991.29772561192,186346.72093107796,184412.4262808997,182474.8163070026,180496.89296890123,178171.45319223838,175821.4580947773,173701.20692327886,172606.55249683224,172569.2251472442,172344.5451909298,172131.0521767419,171370.7728472416,171300.60858080245,170458.04770177798,168872.50191753532,166078.16107519213,163678.64023805724,158894.15764775747,154463.0295869092,149788.58526620525,146497.75995875197,143054.43406633163,139199.7372264019,136877.87641103473,135245.77307538502,133655.98809687435,133155.91052493002,133837.4573820331,135170.07579381502,136458.29870091085,136456.38052070056,134526.44435467126,130522.39062917755,126326.55084361485,124559.15382528864,124114.86130389757,124539.64341811089,125140.67512669244,125496.81227269792,125486.43041698022,124740.57463007403,123506.58357735841,122043.81232522974,121411.60594522713,121481.09154899354,122482.3466388771,123953.88850638481,126136.9942674007,128242.56321666582,130458.37871617424,132745.82386458598,134494.07977054187,135522.14392993727,136069.03721890412,137114.52517250227,138350.02069611743,139723.64923523008,141032.20097261772,143022.39785551405,145800.47260253667,148972.14884948652,152211.3920141572,154136.3455,155624.17085896296,156429.63570065712,158038.28488680755,159692.43224928528,161737.30308257532,163434.3943583349,165153.48436275616,166647.75810196283,168345.39648097116,170076.9166,171313.36252723783,171961.28636153965,172161.94172533238,172815.67551001845,173585.98487106754,175080.72658912287,176871.7714786135,178894.43884620434,180924.15824641296,182552.31624798794,184386.7603874601,185971.85873392064,187407.5889273501,188819.13518448974,189471.23954305882,189979.04950281608,190405.12011771358,191837.40856026998,194171.5763143686,196765.31432557208,198701.92980892016,200363.65873951267,201930.88887973296,203573.35120101573,204908.96548926792,205997.25232758126,206950.12897848376,207636.97956054632,208572.10812663776,209816.81746995865,211149.82568907365,213049.7372922589,215532.86715367332,218650.36378938254,221748.24572296147,223388.40355561997,224337.33322979006,224490.56278886154,225486.43570074835,226956.18377534774,228992.26621623492,231862.58862250226,234905.20084790266,238533.0990273856,241382.53049713024,243431.74842178938,244146.84498433908,244113.92118205607,243938.84430123548,243182.8162246657,242964.41616375314,242985.3768703981,243253.46693526872,243346.2056739526,243732.97964516538,244573.48492072814,246556.0112659752,248376.3084301258,250148.3793821387,250300.2257311116,249432.16551956147,248030.96784657892,247188.13360620147,246970.68454902954,247537.2560117772,248089.57636484483,249033.55505955065,249624.88737684302,250179.62906490327,251426.54324186046,253544.8945307386,255663.62836976597,257102.76583900626,257884.3781214516,259322.31349225482,261445.88815519423,263984.6467742843,266460.16345109575,268350.7203,270533.67963000765,272894.5041986715,274911.70772208273,276320.6930279655,278449.18137894775,281332.0468799248,284661.1195,286877.25882259366,287617.8653821055,288030.13852625084,288557.6669476007,289993.7904075884,291172.6669597193,291914.1803744394,291986.7307590607,291788.18084448366,291475.63562252483,291664.63069351576,291903.5272,292431.57653510926,293595.8527729119,294891.9209914727,295347.2895375208,294762.1033573399,293044.6154429789,291756.77529020194,290571.4441202851,290515.7241865321,290753.1593579289,290745.4613890961,289781.7339643179,288161.1225,286607.0768291953,285085.4594723215,283066.21667773946,280462.71106464864,277929.6318658771,275767.7203522056,274024.5950182465,272472.96484708483,271145.57450729207
